time,field.header.seq,field.header.stamp,field.header.frame_id,field.time_stamp,field.acc0,field.acc1,field.acc2,field.gyro0,field.gyro1,field.gyro2,field.mag0,field.mag1,field.mag2,field.temperature
1680791214190804245,999553,1680791214190804245,,73000000000,-0.5424309372901917,-0.3024921715259552,10.064562797546387,0.0006627676193602383,0.002593224635347724,-0.008564834482967854,0.0,0.0,0.0,35.0
1680791214195017965,999554,1680791214195017965,,74000000000,-0.23162810504436493,-0.38848793506622314,10.024182319641113,-0.0021657615434378386,0.006335507612675428,-0.008506448939442635,0.0,0.0,0.0,35.0
1680791214198805146,999555,1680791214198805146,,75000000000,-0.1241389736533165,-0.3542736768722534,10.257966995239258,-0.005217030644416809,0.004335452802479267,-0.008141472935676575,0.0,0.0,0.0,35.0
1680791214202825513,999556,1680791214202825513,,76000000000,-0.11238664388656616,-0.4080849587917328,9.809699058532715,-0.0065373913384974,-0.0017939918907359242,-0.006877820938825607,0.0,0.0,0.0,35.0
1680791214206792528,999557,1680791214206792528,,77000000000,-0.184470996260643,-0.30326372385025024,9.963168144226074,-0.008562542498111725,-0.0007702472503297031,-0.008500653319060802,0.0,0.0,0.0,35.0
1680791214210828072,999558,1680791214210828072,,78000000000,-0.4204157292842865,-0.2700202763080597,9.613067626953125,-0.008311998099088669,0.0006262006936594844,-0.00866402592509985,0.0,0.0,0.0,35.0
1680791214214994134,999559,1680791214214994134,,79000000000,-0.4889569580554962,-0.26995471119880676,9.665631294250488,-0.004114849492907524,0.003256808966398239,-0.007172939367592335,0.0,0.0,0.0,35.0
1680791214218802509,999560,1680791214218802509,,80000000000,-0.05249207094311714,-0.3564484715461731,9.637425422668457,-0.004630664829164743,0.004670864436775446,-0.00929339975118637,0.0,0.0,0.0,35.0
1680791214222791694,999561,1680791214222791694,,81000000000,-0.2533860206604004,-0.3440670967102051,9.918012619018555,-0.007435099221765995,0.0037181396037340164,-0.008598318323493004,0.0,0.0,0.0,35.0
1680791214226798632,999562,1680791214226798632,,82000000000,-0.4200831353664398,-0.40092283487319946,9.824562072753906,-0.0049092709086835384,0.001601590309292078,-0.007714399602264166,0.0,0.0,0.0,35.0
1680791214230829261,999563,1680791214230829261,,83000000000,-0.3274322748184204,-0.47832074761390686,9.587924003601074,-0.004110230132937431,0.002043365500867367,-0.0066084652207791805,0.0,0.0,0.0,35.0
1680791214235017393,999564,1680791214235017393,,84000000000,-0.05111279711127281,-0.4198274612426758,9.830232620239258,-0.007656028959900141,0.005991158075630665,-0.008580068126320839,0.0,0.0,0.0,35.0
1680791214238781628,999565,1680791214238781628,,85000000000,-0.24347758293151855,-0.37092703580856323,9.917975425720215,-0.006448569241911173,0.006014295853674412,-0.008487796410918236,0.0,0.0,0.0,35.0
1680791214242876058,999566,1680791214242876058,,86000000000,-0.38923540711402893,-0.3090333044528961,9.919658660888672,-0.004878398962318897,-0.0008088854956440628,-0.006849565543234348,0.0,0.0,0.0,35.0
1680791214246817356,999567,1680791214246817356,,87000000000,-0.396817684173584,-0.18082895874977112,9.758909225463867,-0.008581584319472313,0.0010866358643397689,-0.007422685157507658,0.0,0.0,0.0,35.0
1680791214250823412,999568,1680791214250823412,,88000000000,-0.25562670826911926,-0.22146892547607422,9.70871639251709,-0.009810438379645348,0.007310314569622278,-0.009231234900653362,0.0,0.0,0.0,35.0
1680791214254997890,999569,1680791214254997890,,89000000000,-0.3500777781009674,-0.39703038334846497,10.011082649230957,-0.0057175480760633945,0.009526456706225872,-0.008601536974310875,0.0,0.0,0.0,35.0
1680791214258798242,999570,1680791214258798242,,90000000000,0.03364686667919159,-0.2915230691432953,9.929096221923828,-0.008141198195517063,0.0009209630079567432,-0.007480285596102476,0.0,0.0,0.0,35.0
1680791214262806453,999571,1680791214262806453,,91000000000,-0.26597025990486145,-0.09398774802684784,9.841514587402344,-0.010239713825285435,-0.0009199276682920754,-0.008381251245737076,0.0,0.0,0.0,35.0
1680791214266804105,999572,1680791214266804105,,92000000000,-0.4551869332790375,-0.43632736802101135,9.62095832824707,-0.009188903495669365,0.004512547515332699,-0.0077667939476668835,0.0,0.0,0.0,35.0
1680791214270805651,999573,1680791214270805651,,93000000000,-0.28277671337127686,-0.4503558874130249,9.813525199890137,-0.006948226131498814,0.006512183230370283,-0.008168489672243595,0.0,0.0,0.0,35.0
1680791214275020034,999574,1680791214275020034,,94000000000,-0.20385000109672546,-0.11695094406604767,9.669570922851562,-0.00911737885326147,0.0021431134082376957,-0.006844330579042435,0.0,0.0,0.0,35.0
1680791214278817222,999575,1680791214278817222,,95000000000,-0.40015286207199097,-0.28691214323043823,9.591032981872559,-0.005377410911023617,0.0037524807266891003,-0.007237718906253576,0.0,0.0,0.0,35.0
1680791214282840628,999576,1680791214282840628,,96000000000,-0.45489588379859924,-0.5858238935470581,9.776300430297852,-0.004094684962183237,0.008720638230443,-0.006242366973310709,0.0,0.0,0.0,35.0
1680791214286793078,999577,1680791214286793078,,97000000000,-0.07443465292453766,-0.62855464220047,9.911112785339355,-0.008899293839931488,0.005764083471149206,-0.007713199593126774,0.0,0.0,0.0,35.0
1680791214290789571,999578,1680791214290789571,,98000000000,-0.17096374928951263,-0.34510326385498047,9.649589538574219,-0.017007390037178993,0.003716348670423031,-0.006935501005500555,0.0,0.0,0.0,35.0
1680791214294984354,999579,1680791214294984354,,99000000000,-0.3782447874546051,-0.30391544103622437,9.656903266906738,-0.013762898743152618,0.005695727653801441,-0.006737935822457075,0.0,0.0,0.0,35.0
1680791214298845751,999580,1680791214298845751,,100000000000,-0.3019047677516937,-0.26467761397361755,9.634546279907227,-0.012211513705551624,3.251450107200071e-05,-0.006544091738760471,0.0,0.0,0.0,35.0
1680791214302836106,999581,1680791214302836106,,101000000000,-0.3117428123950958,-0.10204184800386429,9.89777660369873,-0.009791256859898567,0.004010939504951239,-0.007834811694920063,0.0,0.0,0.0,35.0
1680791214306803364,999582,1680791214306803364,,102000000000,-0.3689955472946167,-0.4542788565158844,9.794262886047363,-0.00961578544229269,0.011344307102262974,-0.007338738534599543,0.0,0.0,0.0,35.0
1680791214310896519,999583,1680791214310896519,,103000000000,-0.19256259500980377,-0.4259377717971802,9.963683128356934,-0.010973232798278332,0.010164763778448105,-0.006282869726419449,0.0,0.0,0.0,35.0
1680791214314997826,999584,1680791214314997826,,104000000000,-0.0959869995713234,-0.3254115581512451,9.893919944763184,-0.011715233325958252,0.0030310212168842554,-0.006830576807260513,0.0,0.0,0.0,35.0
1680791214318860292,999585,1680791214318860292,,105000000000,-0.30991968512535095,-0.23614802956581116,9.718486785888672,-0.012562169693410397,0.006859167478978634,-0.0071296412497758865,0.0,0.0,0.0,35.0
1680791214322798547,999586,1680791214322798547,,106000000000,-0.264929860830307,-0.49126267433166504,9.95544147491455,-0.012523487210273743,0.010838555172085762,-0.006201790180057287,0.0,0.0,0.0,35.0
1680791214326814795,999587,1680791214326814795,,107000000000,-0.22130045294761658,-0.24958078563213348,9.95596694946289,-0.012527457438409328,0.004873017780482769,-0.006037265062332153,0.0,0.0,0.0,35.0
1680791214330827109,999588,1680791214330827109,,108000000000,-0.1736603081226349,-0.2313598096370697,9.987567901611328,-0.01268446259200573,0.006436066702008247,-0.00731501542031765,0.0,0.0,0.0,35.0
1680791214335029076,999589,1680791214335029076,,109000000000,-0.32093504071235657,-0.25414252281188965,10.027826309204102,-0.013268517330288887,0.007025613449513912,-0.006940774619579315,0.0,0.0,0.0,35.0
1680791214338801328,999590,1680791214338801328,,110000000000,-0.36285004019737244,-0.3948868215084076,9.737667083740234,-0.0140067832544446,0.00398452440276742,-0.006609045434743166,0.0,0.0,0.0,35.0
1680791214342809621,999591,1680791214342809621,,111000000000,-0.3007197976112366,-0.18535096943378448,9.611209869384766,-0.013652030378580093,0.005211560055613518,-0.008035107515752316,0.0,0.0,0.0,35.0
1680791214346799152,999592,1680791214346799152,,112000000000,-0.299401193857193,-0.19356219470500946,9.591264724731445,-0.014494848437607288,0.01097830105572939,-0.00825772900134325,0.0,0.0,0.0,35.0
1680791214350789233,999593,1680791214350789233,,113000000000,-0.27638089656829834,-0.26272502541542053,10.052715301513672,-0.012641696259379387,0.009853108786046505,-0.005453086458146572,0.0,0.0,0.0,35.0
1680791214354991552,999594,1680791214354991552,,114000000000,-0.09260658174753189,-0.44955843687057495,9.969192504882812,-0.009664913639426231,0.006158160977065563,-0.0073262592777609825,0.0,0.0,0.0,35.0
1680791214358817414,999595,1680791214358817414,,115000000000,-0.11793291568756104,-0.7935886979103088,9.987757682800293,-0.012241060845553875,0.010448875837028027,-0.008107307367026806,0.0,0.0,0.0,35.0
1680791214362844025,999596,1680791214362844025,,116000000000,-0.23685547709465027,-0.4406092166900635,9.896341323852539,-0.01643609069287777,0.009142063558101654,-0.0057084159925580025,0.0,0.0,0.0,35.0
1680791214366799082,999597,1680791214366799082,,117000000000,-0.468069463968277,-0.3149840533733368,9.556415557861328,-0.015779655426740646,0.002191811101511121,-0.003957461100071669,0.0,0.0,0.0,35.0
1680791214370872612,999598,1680791214370872612,,118000000000,-0.3817806541919708,-0.2801855206489563,9.677389144897461,-0.0184152964502573,0.0029758515302091837,-0.006557494401931763,0.0,0.0,0.0,35.0
1680791214374978728,999599,1680791214374978728,,119000000000,-0.3932481110095978,-0.0864347368478775,9.426945686340332,-0.018319562077522278,0.009436345659196377,-0.006046670954674482,0.0,0.0,0.0,35.0
1680791214378795049,999600,1680791214378795049,,120000000000,-0.3560641407966614,-0.2592999339103699,9.707148551940918,-0.010435576550662518,0.012942228466272354,-0.004187572281807661,0.0,0.0,0.0,35.0
1680791214382832357,999601,1680791214382832357,,121000000000,-0.020149679854512215,-0.7554317712783813,9.945724487304688,-0.011265408247709274,0.011583945713937283,-0.0051081362180411816,0.0,0.0,0.0,35.0
1680791214386807554,999602,1680791214386807554,,122000000000,0.13201408088207245,-0.5057212710380554,10.082670211791992,-0.01639956422150135,0.012359037064015865,-0.0074957143515348434,0.0,0.0,0.0,35.0
1680791214390854686,999603,1680791214390854686,,123000000000,-0.3036109209060669,-0.4731520414352417,10.031516075134277,-0.0186180230230093,0.006571575999259949,-0.004333888180553913,0.0,0.0,0.0,35.0
1680791214394981171,999604,1680791214394981171,,124000000000,-0.30100783705711365,-0.2098059505224228,9.757946014404297,-0.019873231649398804,0.006141717080026865,-0.004133063368499279,0.0,0.0,0.0,35.0
1680791214398858606,999605,1680791214398858606,,125000000000,-0.1999789923429489,-0.26974576711654663,9.771804809570312,-0.017347557470202446,0.0041452692821621895,-0.005515556316822767,0.0,0.0,0.0,35.0
1680791214402805495,999606,1680791214402805495,,126000000000,-0.4079892933368683,-0.2724663019180298,9.66520881652832,-0.015536190941929817,0.008161813952028751,-0.004616772290319204,0.0,0.0,0.0,35.0
1680791214406841769,999607,1680791214406841769,,127000000000,-0.30795636773109436,-0.32118675112724304,9.804793357849121,-0.01427496038377285,0.0072656976990401745,-0.0020285628270357847,0.0,0.0,0.0,35.0
1680791214410846231,999608,1680791214410846231,,0,-0.381775826215744,-0.3013432025909424,9.57047176361084,-0.019303878769278526,0.003471383824944496,-0.002847086638212204,0.0,0.0,0.0,35.0
1680791214415004037,999609,1680791214415004037,,1000000000,-0.5123327970504761,-0.24972832202911377,9.554537773132324,-0.018162235617637634,0.009577715769410133,-0.004267458338290453,0.0,0.0,0.0,35.0
1680791214418802425,999610,1680791214418802425,,2000000000,-0.25629299879074097,-0.4040651023387909,9.748546600341797,-0.019204555079340935,0.015514468774199486,-0.0034087265376001596,0.0,0.0,0.0,35.0
1680791214422831242,999611,1680791214422831242,,3000000000,0.0766650065779686,-0.4440184235572815,9.96325969696045,-0.019990716129541397,0.01325238961726427,-0.002994357142597437,0.0,0.0,0.0,35.0
1680791214426796764,999612,1680791214426796764,,4000000000,0.10443954169750214,-0.36854860186576843,10.081822395324707,-0.020129844546318054,0.0059014479629695415,-0.004339381121098995,0.0,0.0,0.0,35.0
1680791214430877102,999613,1680791214430877102,,5000000000,-0.45480769872665405,-0.336720734834671,9.779603958129883,-0.01744612492620945,0.004346777219325304,-0.004171224310994148,0.0,0.0,0.0,35.0
1680791214434977973,999614,1680791214434977973,,6000000000,-0.3832962214946747,-0.25965601205825806,9.793238639831543,-0.018222466111183167,0.007294435519725084,-0.0028029968962073326,0.0,0.0,0.0,35.0
1680791214438841686,999615,1680791214438841686,,7000000000,-0.1997290849685669,-0.2670295238494873,9.900223731994629,-0.02049262821674347,0.008660657331347466,-0.002762748394161463,0.0,0.0,0.0,35.0
1680791214442850372,999616,1680791214442850372,,8000000000,-0.4356158375740051,-0.5071069002151489,9.783150672912598,-0.018615148961544037,0.010770607739686966,-0.003561552381142974,0.0,0.0,0.0,35.0
1680791214446816158,999617,1680791214446816158,,9000000000,-0.3879656195640564,-0.42822203040122986,9.614795684814453,-0.016728220507502556,0.009899357333779335,-0.0019674706272780895,0.0,0.0,0.0,35.0
1680791214450827185,999618,1680791214450827185,,10000000000,-0.11386235803365707,-0.3367401659488678,9.56738567352295,-0.01916375197470188,0.007013434078544378,-0.0015738686779513955,0.0,0.0,0.0,35.0
1680791214454993149,999619,1680791214454993149,,11000000000,-0.40644216537475586,-0.38133373856544495,9.704874038696289,-0.02327711135149002,0.006692434195429087,-0.002554915612563491,0.0,0.0,0.0,35.0
1680791214458795221,999620,1680791214458795221,,12000000000,-0.5408677458763123,-0.5832363963127136,9.462967872619629,-0.021467404440045357,0.015522561967372894,-0.003530375426635146,0.0,0.0,0.0,35.0
1680791214462865002,999621,1680791214462865002,,13000000000,0.04954194277524948,-0.4342518150806427,10.094741821289062,-0.02292579412460327,0.015975764021277428,-0.0011116204550489783,0.0,0.0,0.0,35.0
1680791214466829762,999622,1680791214466829762,,14000000000,0.165761336684227,-0.18004906177520752,10.128188133239746,-0.02515685185790062,0.005460978019982576,-0.002450926462188363,0.0,0.0,0.0,35.0
1680791214470867104,999623,1680791214470867104,,15000000000,-0.5142797231674194,-0.28030848503112793,9.819375038146973,-0.023286938667297363,-0.00022564259415958077,-0.0020866012200713158,0.0,0.0,0.0,35.0
1680791214475010408,999624,1680791214475010408,,16000000000,-0.6931532621383667,-0.30313876271247864,9.610539436340332,-0.019438190385699272,0.008766581304371357,-0.002550841309130192,0.0,0.0,0.0,35.0
1680791214478860483,999625,1680791214478860483,,17000000000,-0.10729653388261795,-0.28280824422836304,9.938528060913086,-0.020547593012452126,0.011773738078773022,-0.0015831723576411605,0.0,0.0,0.0,35.0
1680791214482831494,999626,1680791214482831494,,18000000000,-0.33197614550590515,-0.42445582151412964,9.878907203674316,-0.02358069457113743,0.007728402502834797,-0.002119216835126281,0.0,0.0,0.0,35.0
1680791214486853974,999627,1680791214486853974,,19000000000,-0.30907273292541504,-0.45373255014419556,9.608251571655273,-0.025678494945168495,0.010526320897042751,-0.0021793381310999393,0.0,0.0,0.0,35.0
1680791214490847670,999628,1680791214490847670,,20000000000,-0.12562070786952972,-0.175100177526474,9.874305725097656,-0.024942150339484215,0.009555511176586151,-0.0010764928301796317,0.0,0.0,0.0,35.0
1680791214495008995,999629,1680791214495008995,,21000000000,-0.33669182658195496,-0.19029600918293,9.680344581604004,-0.024656740948557854,0.006461819633841515,-0.00021526013733819127,0.0,0.0,0.0,35.0
1680791214498810808,999630,1680791214498810808,,22000000000,-0.4463936686515808,-0.33372846245765686,9.780457496643066,-0.021132245659828186,0.0102718910202384,-0.0003024323668796569,0.0,0.0,0.0,35.0
1680791214502807915,999631,1680791214502807915,,23000000000,-0.2087312936782837,-0.41466641426086426,9.91899299621582,-0.017539402469992638,0.00956310797482729,-1.91808558156481e-05,0.0,0.0,0.0,35.0
1680791214506799191,999632,1680791214506799191,,24000000000,-0.16387228667736053,-0.5017292499542236,10.043362617492676,-0.02026439644396305,0.008726528845727444,0.00011479279055492952,0.0,0.0,0.0,35.0
1680791214510906150,999633,1680791214510906150,,25000000000,-0.2849014699459076,-0.5888689160346985,9.583500862121582,-0.022759979590773582,0.007465502712875605,-0.0010984544642269611,0.0,0.0,0.0,35.0
1680791214515014327,999634,1680791214515014327,,26000000000,-0.3090081810951233,-0.6223840713500977,9.529884338378906,-0.02732936665415764,0.010114355944097042,-0.0005669536185450852,0.0,0.0,0.0,35.0
1680791214518871849,999635,1680791214518871849,,27000000000,-0.19154046475887299,-0.15968967974185944,9.552419662475586,-0.029414257034659386,0.0060678888112306595,-0.0005680557806044817,0.0,0.0,0.0,35.0
1680791214522840853,999636,1680791214522840853,,28000000000,-0.516960859298706,-0.15315774083137512,9.470023155212402,-0.026446564123034477,0.008455163799226284,-0.0006117643788456917,0.0,0.0,0.0,35.0
1680791214526797466,999637,1680791214526797466,,29000000000,-0.5177415609359741,-0.46373769640922546,9.738481521606445,-0.024905767291784286,0.01284290011972189,0.0008531467756256461,0.0,0.0,0.0,35.0
1680791214530869472,999638,1680791214530869472,,30000000000,-0.003420415800064802,-0.44192662835121155,10.136818885803223,-0.023733314126729965,0.014733581803739071,-0.0003443565219640732,0.0,0.0,0.0,35.0
1680791214534984923,999639,1680791214534984923,,31000000000,-0.11115600168704987,-0.3478078544139862,9.823670387268066,-0.023493701592087746,0.00908724032342434,0.00010539199865888804,0.0,0.0,0.0,35.0
1680791214538833698,999640,1680791214538833698,,32000000000,-0.4870724678039551,-0.5846798419952393,9.86827564239502,-0.022827640175819397,0.014224909245967865,0.0007181047112680972,0.0,0.0,0.0,35.0
1680791214542796110,999641,1680791214542796110,,33000000000,-0.15090519189834595,-0.5742158889770508,10.025938987731934,-0.027081545442342758,0.014375174418091774,0.0012076747370883822,0.0,0.0,0.0,35.0
1680791214546831293,999642,1680791214546831293,,34000000000,-0.2122301161289215,-0.17766113579273224,9.715099334716797,-0.03149811923503876,0.0049151768907904625,0.0004313885874580592,0.0,0.0,0.0,35.0
1680791214550813261,999643,1680791214550813261,,35000000000,-0.468345582485199,-0.3558015823364258,9.287572860717773,-0.02300521917641163,0.011340190656483173,-0.00029915705090388656,0.0,0.0,0.0,35.0
1680791214555007798,999644,1680791214555007798,,36000000000,-0.3187640309333801,-0.7375808954238892,9.972468376159668,-0.024726659059524536,0.012348576448857784,0.0017205016920343041,0.0,0.0,0.0,35.0
1680791214558819274,999645,1680791214558819274,,37000000000,-0.1750146597623825,-0.299558162689209,9.731887817382812,-0.02989780157804489,0.00788507517427206,-0.00012036515545332804,0.0,0.0,0.0,35.0
1680791214562799844,999646,1680791214562799844,,38000000000,-0.35729676485061646,-0.22819884121418,9.580955505371094,-0.02875847928225994,0.010325578972697258,1.3412228327069897e-05,0.0,0.0,0.0,35.0
1680791214566812090,999647,1680791214566812090,,39000000000,-0.2950177788734436,-0.35312896966934204,9.971219062805176,-0.02651045471429825,0.015414546243846416,0.0005406232085078955,0.0,0.0,0.0,35.0
1680791214570816466,999648,1680791214570816466,,40000000000,-0.06543438881635666,-0.3595571517944336,9.976652145385742,-0.022920804098248482,0.01069658063352108,0.001560192322358489,0.0,0.0,0.0,35.0
1680791214575011319,999649,1680791214575011319,,41000000000,-0.22834748029708862,-0.4937055706977844,9.7938871383667,-0.02230076491832733,0.009731541387736797,0.00023719127057120204,0.0,0.0,0.0,35.0
1680791214578835867,999650,1680791214578835867,,42000000000,-0.3435962498188019,-0.6596358418464661,9.889955520629883,-0.02478092350065708,0.014534768648445606,0.0011502638226374984,0.0,0.0,0.0,35.0
1680791214582860280,999651,1680791214582860280,,43000000000,-0.2306434065103531,-0.6200227737426758,9.554398536682129,-0.028574418276548386,0.009444331750273705,0.0017207934288308024,0.0,0.0,0.0,35.0
1680791214586807836,999652,1680791214586807836,,44000000000,-0.464936763048172,-0.2925151586532593,9.316165924072266,-0.03046550415456295,0.002676822245121002,0.0015903966268524528,0.0,0.0,0.0,35.0
1680791214590804413,999653,1680791214590804413,,45000000000,-0.521370530128479,-0.38329946994781494,9.278348922729492,-0.03176203370094299,0.016109097748994827,-0.00024474161909893155,0.0,0.0,0.0,35.0
1680791214594985835,999654,1680791214594985835,,46000000000,-0.2146274894475937,-0.2749866843223572,9.873624801635742,-0.03029319830238819,0.015845470130443573,0.002394121838733554,0.0,0.0,0.0,35.0
1680791214598827244,999655,1680791214598827244,,47000000000,-0.2857031524181366,0.0014309673570096493,9.636714935302734,-0.028617484495043755,0.007269254885613918,0.0021126496139913797,0.0,0.0,0.0,35.0
1680791214602839764,999656,1680791214602839764,,48000000000,-0.29613521695137024,-0.48900720477104187,9.860366821289062,-0.02337954193353653,0.016527598723769188,4.539146175375208e-05,0.0,0.0,0.0,35.0
1680791214606814237,999657,1680791214606814237,,49000000000,0.09293973445892334,-0.6041261553764343,10.14916706085205,-0.029742948710918427,0.01886368915438652,0.0012351456098258495,0.0,0.0,0.0,35.0
1680791214610833141,999658,1680791214610833141,,50000000000,-0.21971334517002106,-0.21720300614833832,10.117378234863281,-0.03056010603904724,0.012512700632214546,0.0033403842244297266,0.0,0.0,0.0,35.0
1680791214614991314,999659,1680791214614991314,,51000000000,-0.06999750435352325,-0.32382893562316895,9.839871406555176,-0.030413338914513588,0.008545173332095146,0.0021474517416208982,0.0,0.0,0.0,35.0
1680791214618801917,999660,1680791214618801917,,52000000000,-0.3634536564350128,-0.450857549905777,9.924826622009277,-0.03423888236284256,0.014859529212117195,0.0012448352063074708,0.0,0.0,0.0,35.0
1680791214622829801,999661,1680791214622829801,,53000000000,-0.16329944133758545,-0.2358427792787552,10.063809394836426,-0.02877272292971611,0.01366483699530363,0.002620584098622203,0.0,0.0,0.0,35.0
1680791214626827606,999662,1680791214626827606,,54000000000,-0.44742968678474426,-0.2966332733631134,9.849933624267578,-0.028208833187818527,0.004655842203646898,0.00366912130266428,0.0,0.0,0.0,35.0
1680791214630837545,999663,1680791214630837545,,55000000000,-0.34967929124832153,-0.2988472282886505,9.700472831726074,-0.03297019749879837,0.010397136211395264,0.0016708077164366841,0.0,0.0,0.0,35.0
1680791214634992924,999664,1680791214634992924,,56000000000,-0.40115681290626526,-0.32994791865348816,9.838387489318848,-0.0272618867456913,0.014872293919324875,0.0024213779252022505,0.0,0.0,0.0,35.0
1680791214638835318,999665,1680791214638835318,,57000000000,-0.3028400242328644,-0.5199572443962097,9.820042610168457,-0.0275888554751873,0.011924628168344498,0.0035123450215905905,0.0,0.0,0.0,35.0
1680791214642827842,999666,1680791214642827842,,58000000000,-0.33973386883735657,-0.32791563868522644,9.769145011901855,-0.03226184844970703,0.010966935195028782,0.0032988600432872772,0.0,0.0,0.0,35.0
1680791214646845953,999667,1680791214646845953,,59000000000,-0.1745898276567459,-0.5114178657531738,9.671433448791504,-0.029097499325871468,0.018858980387449265,0.0014632955426350236,0.0,0.0,0.0,35.0
1680791214650790741,999668,1680791214650790741,,60000000000,-0.15355342626571655,-0.7528386116027832,9.945501327514648,-0.03016163408756256,0.017629297450184822,0.003612498752772808,0.0,0.0,0.0,35.0
1680791214655002934,999669,1680791214655002934,,61000000000,-0.15918885171413422,-0.30229541659355164,9.816689491271973,-0.035388436168432236,0.006308715790510178,0.0033610130194574594,0.0,0.0,0.0,35.0
1680791214658800604,999670,1680791214658800604,,62000000000,-0.40791651606559753,-0.27635541558265686,9.606788635253906,-0.03621220216155052,0.007575025781989098,0.0017243684269487858,0.0,0.0,0.0,35.0
1680791214662862428,999671,1680791214662862428,,63000000000,-0.3800402283668518,-0.42304468154907227,9.67743968963623,-0.03131037950515747,0.012748927809298038,0.00300512439571321,0.0,0.0,0.0,35.0
1680791214666816216,999672,1680791214666816216,,64000000000,-0.4005688726902008,-0.32454463839530945,9.634231567382812,-0.031360868364572525,0.012879693880677223,0.0021034618839621544,0.0,0.0,0.0,35.0
1680791214670863859,999673,1680791214670863859,,65000000000,-0.36558637022972107,-0.41253501176834106,9.415486335754395,-0.031045645475387573,0.0137381786480546,0.003855590708553791,0.0,0.0,0.0,35.0
1680791214675050722,999674,1680791214675050722,,66000000000,-0.3270222842693329,-0.49255672097206116,9.88346004486084,-0.03236640244722366,0.01918935216963291,0.002499373396858573,0.0,0.0,0.0,35.0
1680791214678831194,999675,1680791214678831194,,67000000000,-0.18005666136741638,-0.45303231477737427,9.757946968078613,-0.030586589127779007,0.017099762335419655,0.0024493157397955656,0.0,0.0,0.0,35.0
1680791214682847620,999676,1680791214682847620,,68000000000,-0.27244681119918823,-0.4234966039657593,9.830431938171387,-0.03192684054374695,0.015107182785868645,0.0031054995488375425,0.0,0.0,0.0,35.0
1680791214686838205,999677,1680791214686838205,,69000000000,-0.09115641564130783,-0.3899238109588623,10.002110481262207,-0.03362460806965828,0.015261147171258926,0.0018621227936819196,0.0,0.0,0.0,35.0
1680791214690873754,999678,1680791214690873754,,70000000000,-0.2341100126504898,-0.38901612162590027,9.804473876953125,-0.03358134999871254,0.012753643095493317,0.0031101054046303034,0.0,0.0,0.0,35.0
1680791214695003470,999679,1680791214695003470,,71000000000,-0.4986880421638489,-0.38869279623031616,9.6428804397583,-0.031314071267843246,0.014664889313280582,0.002572239376604557,0.0,0.0,0.0,35.0
1680791214698823469,999680,1680791214698823469,,72000000000,-0.23038169741630554,-0.583500862121582,9.81342887878418,-0.03295724466443062,0.019769558683037758,0.0013192436890676618,0.0,0.0,0.0,35.0
1680791214702792290,999681,1680791214702792290,,73000000000,-0.21961845457553864,-0.44943779706954956,9.800615310668945,-0.036240104585886,0.013730572536587715,0.002587155671790242,0.0,0.0,0.0,35.0
1680791214706841414,999682,1680791214706841414,,74000000000,-0.5088842511177063,-0.13935309648513794,9.734648704528809,-0.03697396442294121,0.014465146698057652,0.002528813201934099,0.0,0.0,0.0,35.0
1680791214710837476,999683,1680791214710837476,,75000000000,-0.4313015937805176,-0.42572498321533203,9.772168159484863,-0.034554608166217804,0.021163783967494965,0.002713441848754883,0.0,0.0,0.0,35.0
1680791214714990248,999684,1680791214714990248,,76000000000,-0.01838728040456772,-0.35230374336242676,10.259526252746582,-0.03679118677973747,0.01747944951057434,0.002361938590183854,0.0,0.0,0.0,35.0
1680791214718827032,999685,1680791214718827032,,77000000000,-0.2986580729484558,-0.11215319484472275,9.833077430725098,-0.03345327451825142,0.01057673990726471,0.0031959167681634426,0.0,0.0,0.0,35.0
1680791214722816845,999686,1680791214722816845,,78000000000,-0.4161502420902252,-0.5083260536193848,9.854900360107422,-0.02821889892220497,0.019800374284386635,0.0030530549120157957,0.0,0.0,0.0,35.0
1680791214726837924,999687,1680791214726837924,,79000000000,-0.07582621276378632,-0.7706769704818726,10.227811813354492,-0.03267154097557068,0.019513513892889023,0.0030475894454866648,0.0,0.0,0.0,35.0
1680791214730823611,999688,1680791214730823611,,80000000000,-0.1328831911087036,-0.6473686099052429,9.844429969787598,-0.03455055505037308,0.017025722190737724,0.002210498321801424,0.0,0.0,0.0,35.0
1680791214735014772,999689,1680791214735014772,,81000000000,-0.33033567667007446,-0.5068969130516052,9.590927124023438,-0.037788063287734985,0.016549406573176384,0.0035561444237828255,0.0,0.0,0.0,35.0
1680791214738817216,999690,1680791214738817216,,82000000000,-0.3494418263435364,-0.38168907165527344,9.612197875976562,-0.0410555936396122,0.016846492886543274,0.002674773335456848,0.0,0.0,0.0,35.0
1680791214742840158,999691,1680791214742840158,,83000000000,-0.256677508354187,-0.18020538985729218,9.721487045288086,-0.03450097516179085,0.014285323210060596,0.0025077953469008207,0.0,0.0,0.0,35.0
1680791214746805973,999692,1680791214746805973,,84000000000,-0.5323307514190674,-0.3459576666355133,9.550198554992676,-0.030477426946163177,0.013731719925999641,0.002167744794860482,0.0,0.0,0.0,35.0
1680791214750870319,999693,1680791214750870319,,85000000000,-0.5788484811782837,-0.5081515312194824,9.715953826904297,-0.034117430448532104,0.02348409965634346,0.003141830675303936,0.0,0.0,0.0,35.0
