time,field.header.seq,field.header.stamp,field.header.frame_id,field.motor_refs0.id,field.motor_refs0.type,field.motor_refs0.ref,field.motor_refs1.id,field.motor_refs1.type,field.motor_refs1.ref,field.motor_refs2.id,field.motor_refs2.type,field.motor_refs2.ref,field.motor_refs3.id,field.motor_refs3.type,field.motor_refs3.ref,field.motor_refs4.id,field.motor_refs4.type,field.motor_refs4.ref,field.motor_refs5.id,field.motor_refs5.type,field.motor_refs5.ref,field.motor_refs6.id,field.motor_refs6.type,field.motor_refs6.ref,field.motor_refs7.id,field.motor_refs7.type,field.motor_refs7.ref,field.motor_refs8.id,field.motor_refs8.type,field.motor_refs8.ref,field.motor_refs9.id,field.motor_refs9.type,field.motor_refs9.ref,field.motor_refs10.id,field.motor_refs10.type,field.motor_refs10.ref,field.motor_refs11.id,field.motor_refs11.type,field.motor_refs11.ref
1680791237614669325,972104,1680791237614669325,,12,0,-0.6623116366166117,11,0,-0.45880179499461926,10,0,0.6386992263000655,9,0,0.435189384678073,4,0,-0.30971899929962277,8,0,-0.192202485100579,2,0,-0.31485529428293857,6,0,-0.17614858069124792,3,0,0.3142137094850943,7,0,0.17550699589340366,1,0,0.31036058409746703,5,0,0.19284406989842326
1680791237624667884,972105,1680791237624667884,,12,0,-0.6624579128808007,11,0,-0.45972765508003416,10,0,0.6386416006601151,9,0,0.43591134285934846,4,0,-0.3101241585078827,8,0,-0.19298015745121241,2,0,-0.31325105886272203,6,0,-0.1745388567846927,3,0,0.31437999576613823,7,0,0.17566779368810895,1,0,0.3089952216044664,5,0,0.19185122054779616
1680791237634669729,972106,1680791237634669729,,12,0,-0.6614365672188389,11,0,-0.4599264576045163,10,0,0.636924869106424,9,0,0.43541475949210146,4,0,-0.30544443264494864,8,0,-0.1873982502339801,2,0,-0.31391157138060094,6,0,-0.17702449810362592,3,0,0.31460468710942463,7,0,0.17771761383244955,1,0,0.30475131691612506,5,0,0.18670513450515647
1680791237644672618,972107,1680791237644672618,,12,0,-0.6591227347443339,11,0,-0.4591675016163127,10,0,0.6334081358137474,9,0,0.4334529026857262,4,0,-0.29626334447667,8,0,-0.1764647062478466,2,0,-0.316209885182443,6,0,-0.18253504783933772,3,0,0.3142589857702287,7,0,0.18058414842712345,1,0,0.2982142438888843,5,0,0.17841560566006087
1680791237654667904,972108,1680791237654667904,,12,0,-0.6580431708550283,11,0,-0.4590335898936833,10,0,0.6318243953808043,9,0,0.4328148144194593,4,0,-0.2924108113356393,8,0,-0.17210875981506726,2,0,-0.31677260969960774,6,0,-0.18438206196462728,3,0,0.3136922174812538,7,0,0.18130166974627335,1,0,0.2954912035539932,5,0,0.1751891520334212
1680791237664691392,972109,1680791237664691392,,12,0,-0.6581805643846769,11,0,-0.45948658732477876,10,0,0.6321701751019021,9,0,0.433476198042004,4,0,-0.2936545489579267,8,0,-0.17386019771783884,2,0,-0.3160092288662825,6,0,-0.18320538049611423,3,0,0.3133185775392396,7,0,0.1805147291690713,1,0,0.29634520028496963,5,0,0.17655084904488177
1680791237674668389,972110,1680791237674668389,,12,0,-0.6581140888958223,11,0,-0.459820298577376,10,0,0.6321670330642912,9,0,0.433873242745845,4,0,-0.29409759839305266,8,0,-0.1746204142641806,2,0,-0.3156185779163488,6,0,-0.18269991516202852,3,0,0.31305353679412906,7,0,0.1801348740398088,1,0,0.2966626395152724,5,0,0.17718545538640032
1680791237684674358,972111,1680791237684674358,,12,0,-0.6585154468129181,11,0,-0.45899504363648347,10,0,0.633158816278841,9,0,0.4336384131024065,4,0,-0.30130434177187615,8,0,-0.18325542130606753,2,0,-0.31596144134364,6,0,-0.18085136428426613,3,0,0.3142393118126854,7,0,0.17912923475331144,1,0,0.3030264713028308,5,0,0.18497755083702222
1680791237694690256,972112,1680791237694690256,,12,0,-0.6594532364775958,11,0,-0.45691378619638556,10,0,0.6353984144021232,9,0,0.43285896412091285,4,0,-0.3162094883239344,8,0,-0.2008833269804732,2,0,-0.31670869417885456,6,0,-0.17702799619376333,3,0,0.3168480058214907,7,0,0.17716730783639953,1,0,0.31607017668129817,5,0,0.200744015337837
1680791237704669150,972113,1680791237704669150,,12,0,-0.6597511280180114,11,0,-0.4561935311546931,10,0,0.6362360649668016,9,0,0.4326784681034833,4,0,-0.3224025193989573,8,0,-0.20832389702164517,2,0,-0.31688427400135327,6,0,-0.1753251094913087,3,0,0.3177974033748336,7,0,0.176238238864789,1,0,0.321489390025477,5,0,0.20741076764816485
1680791237714689647,972114,1680791237714689647,,12,0,-0.6593771969504699,11,0,-0.4568131041453104,10,0,0.6355989732175716,9,0,0.4330348804124122,4,0,-0.3197374254259547,8,0,-0.20540057433708941,2,0,-0.3165548621757594,6,0,-0.1758578282506818,3,0,0.3171139758034753,7,0,0.17641694187839774,1,0,0.3191783117982388,5,0,0.20484146070937348
1680791237724670167,972115,1680791237724670167,,12,0,-0.6574448731531795,11,0,-0.45467137047446843,10,0,0.6355053326458862,9,0,0.43273182996717513,4,0,-0.3228569295664612,8,0,-0.20820879689911143,2,0,-0.3182169773497758,6,0,-0.17797518207372615,3,0,0.318625385666272,7,0,0.1783835903902224,1,0,0.322448521249965,5,0,0.20780038858261518
1680791237734666951,972116,1680791237734666951,,12,0,-0.6538442007635209,11,0,-0.4494976536323085,10,0,0.6358601352855143,9,0,0.4315135881543018,4,0,-0.3317393039750226,8,0,-0.21667024247532882,2,0,-0.3219052655441948,6,0,-0.18171536063836655,3,0,0.32237358998020826,7,0,0.18218368507438001,1,0,0.33127097953900914,5,0,0.21620191803931535
1680791237744669746,972117,1680791237744669746,,12,0,-0.6522632746358915,11,0,-0.44745746712825296,10,0,0.6359048274810061,9,0,0.4310990199733675,4,0,-0.33543663402611396,8,0,-0.22030151642429918,2,0,-0.3233274201438353,6,0,-0.18316713065121593,3,0,0.32382041714726223,7,0,0.18366012765464285,1,0,0.33494363702268704,5,0,0.21980851942087226
1680791237754692910,972118,1680791237754692910,,12,0,-0.6526770948283664,11,0,-0.4485766301456134,10,0,0.6356122737846279,9,0,0.43151180910187475,4,0,-0.3339241018029446,8,0,-0.21909453918720379,2,0,-0.32246906220936894,6,0,-0.18233031614115008,3,0,0.32294057442305857,7,0,0.1828018283548397,1,0,0.33345258958925494,5,0,0.21862302697351416
1680791237764671150,972119,1680791237764671150,,12,0,-0.6527606774851181,11,0,-0.44914749411227944,10,0,0.6353934227549559,9,0,0.43178023938211735,4,0,-0.3332420966269278,8,0,-0.2186230061198387,2,0,-0.3220081881264783,6,0,-0.18191147934724577,3,0,0.3224627654730572,7,0,0.18236605669382466,1,0,0.3327875192803489,5,0,0.21816842877325981
1680791237774703822,972120,1680791237774703822,,12,0,-0.652432781838903,11,0,-0.4495535613106164,10,0,0.6346090509835008,9,0,0.4317298304552143,4,0,-0.3372330233454341,8,0,-0.22266458761644825,2,0,-0.32427235869616106,6,0,-0.1846153958158117,3,0,0.32767792179356986,7,0,0.18802095891322057,1,0,0.3338274602480253,5,0,0.2192590245190394
1680791237784669820,972121,1680791237784669820,,12,0,-0.651965173215384,11,0,-0.45027351010714833,10,0,0.633056450183178,9,0,0.4313647870749422,4,0,-0.34488222778114785,8,0,-0.23032568798130856,2,0,-0.3287341549578717,6,0,-0.18988548648555156,3,0,0.3380541125773382,7,0,0.19920544410501803,1,0,0.3355622701616814,5,0,0.2210057303618421
1680791237794670177,972122,1680791237794670177,,12,0,-0.6517605491935948,11,0,-0.4508869055225568,10,0,0.6323383591738255,9,0,0.4314647155027876,4,0,-0.3473989557230001,8,0,-0.23299938334560047,2,0,-0.3298340833066005,6,0,-0.19133661659432402,3,0,0.34160128491928926,7,0,0.2031038182070127,1,0,0.3356317541103115,5,0,0.2212321817329118
1680791237804665501,972123,1680791237804665501,,12,0,-0.6517477388510685,11,0,-0.4512670050902212,10,0,0.6324787306616387,9,0,0.4319979969007913,4,0,-0.34497445773741825,8,0,-0.2308507876889284,2,0,-0.32767434893448805,6,0,-0.18907591968818224,3,0,0.33841526276672335,7,0,0.19981683352041754,1,0,0.33423354390518295,5,0,0.2201098738566931
1680791237814668299,972124,1680791237814668299,,12,0,-0.6513251785299055,11,0,-0.4508575245848173,10,0,0.6326825181451365,9,0,0.4322148642000485,4,0,-0.34143419551851445,8,0,-0.2292804537887137,2,0,-0.3210968054280335,6,0,-0.18056128873466648,3,0,0.3283921467691609,7,0,0.1878566300757939,1,0,0.33413885417738703,5,0,0.22198511244758629
1680791237824671991,972125,1680791237824671991,,12,0,-0.6503334532531648,11,0,-0.44952619218668843,10,0,0.6327636441034383,9,0,0.43195638303696193,4,0,-0.336690107185757,8,0,-0.22824449644113257,2,0,-0.3100157111864309,6,0,-0.16571781220307133,3,0,0.3114355382918582,7,0,0.16713763930849865,1,0,0.33527028008032966,5,0,0.22682466933570525
1680791237834669807,972126,1680791237834669807,,12,0,-0.6497645828312656,11,0,-0.44920872174765725,10,0,0.6326292435743145,9,0,0.43207338249070615,4,0,-0.3345985931877069,8,0,-0.22792698486115365,2,0,-0.30498484686842336,6,0,-0.15911996296818642,3,0,0.30394886069262056,7,0,0.15808397679238362,1,0,0.3356345793635097,5,0,0.22896297103695645
1680791237844667411,972127,1680791237844667411,,12,0,-0.6497354863334249,11,0,-0.4497328698057015,10,0,0.6324071866941775,9,0,0.43240457016645417,4,0,-0.33529154857231797,8,0,-0.22830899628634296,2,0,-0.3062686310010543,6,0,-0.16101320300282293,3,0,0.3062356896387187,7,0,0.16098026164048737,1,0,0.3353244899346535,5,0,0.22834193764867852
1680791237854668580,972128,1680791237854668580,,12,0,-0.6489626521652362,11,0,-0.447402644304343,10,0,0.6324921723663058,9,0,0.43093216450541255,4,0,-0.33701928507220225,8,0,-0.22860357077339827,2,0,-0.3095733337913521,6,0,-0.16507972839488494,3,0,0.30982944333761786,7,0,0.1653358379411507,1,0,0.3367631755259365,5,0,0.2283474612271325
1680791237864678488,972129,1680791237864678488,,12,0,-0.6472411480103051,11,0,-0.4422077561349614,10,0,0.6326720862950506,9,0,0.42763869441970676,4,0,-0.33962564815473106,8,0,-0.22876606690317017,2,0,-0.3146787847199705,6,0,-0.17113269626694463,3,0,0.31447318251694245,7,0,0.17092709406391657,1,0,0.33983125035775913,5,0,0.22897166910619823
1680791237874667977,972130,1680791237874667977,,12,0,-0.6464329236064644,11,0,-0.4401994557940875,10,0,0.6326497750809864,9,0,0.42641630726860935,4,0,-0.3406302166258491,8,0,-0.22891696617128374,2,0,-0.3164858587189381,6,0,-0.17331253041542613,3,0,0.31607020297107585,7,0,0.1728968746675639,1,0,0.3410458723737113,5,0,0.22933262191914597
1680791237884668575,972131,1680791237884668575,,12,0,-0.6465431667009073,11,0,-0.44134359060584843,10,0,0.6324371521731619,9,0,0.4272375760781029,4,0,-0.34008328152745493,8,0,-0.22907608403943555,2,0,-0.3150903554593788,6,0,-0.17172437115887676,3,0,0.31471761592066516,7,0,0.17135163162016312,1,0,0.34045602106616857,5,0,0.2294488235781492
1680791237894667626,972132,1680791237894667626,,12,0,-0.646476927561449,11,0,-0.44191287526571554,10,0,0.6322466196456344,9,0,0.42768256734990096,4,0,-0.3395476631872714,8,0,-0.22873102412091398,2,0,-0.31468725279533544,6,0,-0.17146977280187367,3,0,0.31430460357610107,7,0,0.1710871235826393,1,0,0.3399303124065058,5,0,0.22911367334014834
1680791237904670579,972133,1680791237904670579,,12,0,-0.6442855186515632,11,0,-0.4391316294584655,10,0,0.6307862290247765,9,0,0.4256323398316788,4,0,-0.34032787895256655,8,0,-0.22891994923683917,2,0,-0.31351092698628097,6,0,-0.1710413089630764,3,0,0.31591837607983786,7,0,0.1734487580566333,1,0,0.33792042985900966,5,0,0.22651250014328228
1680791237914669304,972134,1680791237914669304,,12,0,-0.640053722162657,11,0,-0.43352370747668223,10,0,0.6279179176866323,9,0,0.42138790300065754,4,0,-0.34269607712601463,8,0,-0.23073156842131443,2,0,-0.3101007142136046,6,0,-0.1683809714315872,3,0,0.3181449842677397,7,0,0.1764252414857223,1,0,0.3346518070718795,5,0,0.22268729836717932
1680791237924671406,972135,1680791237924671406,,12,0,-0.6382301812320391,11,0,-0.4313667607814292,10,0,0.6266574434091431,9,0,0.4197940229585332,4,0,-0.3438411841380595,8,0,-0.23196301602314873,2,0,-0.3081538044233198,6,0,-0.16655976855763188,3,0,0.31851945174495694,7,0,0.17692541587926902,1,0,0.33347553681642234,5,0,0.2215973687015116
1680791237934668189,972136,1680791237934668189,,12,0,-0.6387679543335287,11,0,-0.432538074727872,10,0,0.6269951681621522,9,0,0.4207652885564954,4,0,-0.34341004683053034,8,0,-0.23189692602896117,2,0,-0.30826156615928074,6,0,-0.16650341846103212,3,0,0.3176285485642335,7,0,0.17587040086598488,1,0,0.3340430644255776,5,0,0.2225299436240084
1680791237944693327,972137,1680791237944693327,,12,0,-0.6398401841470356,11,0,-0.43645198701448457,10,0,0.6293347176801736,9,0,0.42594652054762244,4,0,-0.3427375699634773,8,0,-0.23270671446883123,2,0,-0.30669830884213317,6,0,-0.16442158127633832,3,0,0.3122463649394152,7,0,0.16996963737362042,1,0,0.33718951386619517,5,0,0.22715865837154914
1680791237954670652,972138,1680791237954670652,,12,0,-0.6413546309557783,11,0,-0.4429762674666171,10,0,0.633578595595796,9,0,0.43520023210663483,4,0,-0.34185935797219724,8,0,-0.2344779704130302,2,0,-0.3033754907646054,6,0,-0.16017933759934816,3,0,0.3022790115324235,7,0,0.15908285836716624,1,0,0.34295583720437917,5,0,0.23557444964521213
1680791237964674810,972139,1680791237964674810,,12,0,-0.6418602098690626,11,0,-0.4457918300158939,10,0,0.6352470164243648,9,0,0.4391786365711962,4,0,-0.34151857797987367,8,0,-0.2353984175662543,2,0,-0.3017324954827515,6,0,-0.15813110270226022,3,0,0.29785804472740324,7,0,0.15425665194691196,1,0,0.34539302873522193,5,0,0.23927286832160255
1680791237974670371,972140,1680791237974670371,,12,0,-0.6413554632373893,11,0,-0.4448988254915995,10,0,0.6343387188346984,9,0,0.43788208108890864,4,0,-0.34169762416223765,8,0,-0.235438604736343,2,0,-0.30177491072937496,6,0,-0.15829541849371967,3,0,0.2990008828595696,7,0,0.15552139062391432,1,0,0.344471652032043,5,0,0.23821263260614836
1680791237984674092,972141,1680791237984674092,,12,0,-0.6410211109900401,11,0,-0.4446377301344682,10,0,0.633877031650409,9,0,0.437493650794837,4,0,-0.34180210833462676,8,0,-0.23564356607100484,2,0,-0.3015132234692748,6,0,-0.1580651867584395,3,0,0.29919403921834314,7,0,0.15574600250750786,1,0,0.3441212925855584,5,0,0.23796275032193648
1680791237994672880,972142,1680791237994672880,,12,0,-0.6406622441106338,11,0,-0.44331568209650735,10,0,0.6336058980906956,9,0,0.43625933607656914,4,0,-0.3422421180298324,8,0,-0.23522127780628702,2,0,-0.2992774953687919,6,0,-0.15630134660110237,3,0,0.3014050036723661,7,0,0.15842885490467665,1,0,0.34011460972625807,5,0,0.23309376950271274
1680791238004667137,972143,1680791238004667137,,12,0,-0.6399347841957119,11,0,-0.4400397700878366,10,0,0.6328586825738924,9,0,0.432963668466017,4,0,-0.34306190005117654,8,0,-0.23394179727458883,2,0,-0.29540610447738924,6,0,-0.15347295758618587,3,0,0.30672810215111485,7,0,0.16479495525991147,1,0,0.33173990237745093,5,0,0.22261979960086323
1680791238014703768,972144,1680791238014703768,,12,0,-0.6394547216010469,11,0,-0.43875819292701806,10,0,0.6323766719514243,9,0,0.4316801432773954,4,0,-0.3434292362359895,8,0,-0.23358152972667018,2,0,-0.29359481203425575,6,0,-0.15211742611574625,3,0,0.30878330686717553,7,0,0.16730592094866603,1,0,0.3282407414030697,5,0,0.2183930348937504
1680791238024667954,972145,1680791238024667954,,12,0,-0.6392660276734313,11,0,-0.43956113232635163,10,0,0.632266133104238,9,0,0.43256123775715827,4,0,-0.34304911839780067,8,0,-0.23365179113533255,2,0,-0.29413886657527083,6,0,-0.15272786850105916,3,0,0.3077416714703081,7,0,0.1663306733960965,1,0,0.32944631350276327,5,0,0.2200489862402952
1680791238034691522,972146,1680791238034691522,,12,0,-0.6368873776877036,11,0,-0.4389090188523941,10,0,0.6313405828943891,9,0,0.43336222405907954,4,0,-0.33994292398323445,8,0,-0.23143332409002276,2,0,-0.2897099788823947,6,0,-0.14864816395518005,3,0,0.30173519762732454,7,0,0.1606733827001099,1,0,0.3279177052383046,5,0,0.21940810534509292
1680791238044695184,972147,1680791238044695184,,12,0,-0.6321946634818869,11,0,-0.4365906946649933,10,0,0.6294624293405864,9,0,0.43385846052369276,4,0,-0.33473605543505447,8,0,-0.22804106023284137,2,0,-0.27951865774556794,6,0,-0.1385888133848724,3,0,0.2900000699489584,7,0,0.14907022558826283,1,0,0.32425464323166403,5,0,0.21755964802945094
1680791238054669421,972148,1680791238054669421,,12,0,-0.6301153693235325,11,0,-0.43574936174896856,10,0,0.6285955738662338,9,0,0.4342295662916699,4,0,-0.33247315597258326,8,0,-0.2266252127358124,2,0,-0.2750651642318655,6,0,-0.13424505353751595,3,0,0.28490719237349216,7,0,0.1440870816791426,1,0,0.3226311278309566,5,0,0.21678318459418575
1680791238064672941,972149,1680791238064672941,,12,0,-0.6306119278848891,11,0,-0.43640605669143895,10,0,0.6287047398411084,9,0,0.4344988686476583,4,0,-0.33270272353683444,8,0,-0.22644019719543837,2,0,-0.2767897668228264,6,0,-0.13638845754710413,3,0,0.2868921963448755,7,0,0.14649088706915322,1,0,0.32260029401478535,5,0,0.21633776767338928
1680791238074668040,972150,1680791238074668040,,12,0,-0.6311560590410064,11,0,-0.4340980204000086,10,0,0.6277813033498851,9,0,0.4307232647088875,4,0,-0.3337421207798961,8,0,-0.22788215625845668,2,0,-0.27646301376983934,6,0,-0.13432301395160165,3,0,0.2870373174163944,7,0,0.1448973175981567,1,0,0.3231678171333411,5,0,0.21730785261190164
1680791238084670532,972151,1680791238084670532,,12,0,-0.6292480947996478,11,0,-0.4294594617024697,10,0,0.6248345898066755,9,0,0.42504595670949746,4,0,-0.3335051505756143,8,0,-0.22931317268307566,2,0,-0.2736240766749009,6,0,-0.1290810317086124,3,0,0.28252864239910275,7,0,0.13798559743281424,1,0,0.32460058485141247,5,0,0.22040860695887382
1680791238094670785,972152,1680791238094670785,,12,0,-0.6244768600424936,11,0,-0.4290189482693854,10,0,0.6220799518924706,9,0,0.4266220401193625,4,0,-0.3298718193184062,8,0,-0.22720181952993887,2,0,-0.2713986444274698,6,0,-0.12834387089376117,3,0,0.2758865507929768,7,0,0.13283177725926812,1,0,0.3253839129528993,5,0,0.22271391316443193
1680791238104671852,972153,1680791238104671852,,12,0,-0.6221253455048016,11,0,-0.4309299777926465,10,0,0.6215142439253697,9,0,0.4303188762132145,4,0,-0.3276419606015269,8,0,-0.22543193451732993,2,0,-0.2707268285070213,6,0,-0.12963098900315886,3,0,0.2731691622467929,7,0,0.13207332274293046,1,0,0.3251996268617553,5,0,0.22298960077755833
1680791238114668319,972154,1680791238114668319,,12,0,-0.6227254383470523,11,0,-0.43122224643941975,10,0,0.6218596060341076,9,0,0.4303564141264751,4,0,-0.32824317126856123,8,0,-0.2260841284379415,2,0,-0.2703969155169237,6,0,-0.12898639483527008,3,0,0.2736236939069733,7,0,0.13221317322531967,1,0,0.32501639287851164,5,0,0.22285735004789192
1680791238124703118,972155,1680791238124703118,,12,0,-0.6243729736679555,11,0,-0.4282973922492263,10,0,0.6222174313498059,9,0,0.4261418499310768,4,0,-0.32712383950384694,8,0,-0.22339025609936133,2,0,-0.2725198959997266,6,0,-0.13022533145744206,3,0,0.27538112004623067,7,0,0.13308655550394613,1,0,0.32426261545734286,5,0,0.22052903205285726
1680791238134668013,972156,1680791238134668013,,12,0,-0.6268595211410964,11,0,-0.42268642232409254,10,0,0.6226867357823106,9,0,0.4185136369653068,4,0,-0.3240486905876534,8,0,-0.217014877033407,2,0,-0.27729569370020957,6,0,-0.13401945338898075,3,0,0.2785691046812656,7,0,0.13529286437003685,1,0,0.32277527960659724,5,0,0.2157414660523509
1680791238144667595,972157,1680791238144667595,,12,0,-0.6277575581316075,11,0,-0.4205302555386139,10,0,0.6228152937711979,9,0,0.41558799117820433,4,0,-0.32277286564613383,8,0,-0.21451335241513156,2,0,-0.27901140838402566,6,0,-0.13535652321374034,3,0,0.2796291602575187,7,0,0.1359742750872334,1,0,0.3221551137726408,5,0,0.2138956005416385
1680791238154690210,972158,1680791238154690210,,12,0,-0.6270848687131905,11,0,-0.4217129192364961,10,0,0.6225717619043267,9,0,0.4171998124276324,4,0,-0.3233230462993382,8,0,-0.21593601700211562,2,0,-0.2776045729304565,6,0,-0.134087248600736,3,0,0.27850278574827647,7,0,0.134985461418556,1,0,0.32242483348151824,5,0,0.21503780418429563
1680791238164674658,972159,1680791238164674658,,12,0,-0.6273744786889442,11,0,-0.425548875246585,10,0,0.6236826981364264,9,0,0.4218570946940672,4,0,-0.32636132192758743,8,0,-0.22040500980125866,2,0,-0.2749922041629665,6,0,-0.13159295445723856,3,0,0.2784661023432827,7,0,0.13506685263755475,1,0,0.32288742374727125,5,0,0.21693111162094247
1680791238174668075,972160,1680791238174668075,,12,0,-0.6284966377264352,11,0,-0.4318910978917709,10,0,0.6260228199410087,9,0,0.42941728010634433,4,0,-0.3318924536680989,8,0,-0.2279405067530534,2,0,-0.2711462082425215,6,0,-0.127852656411685,3,0,0.2795054854766331,7,0,0.13621193364579662,1,0,0.32353317643398727,5,0,0.2195812295189418
1680791238184699344,972161,1680791238184699344,,12,0,-0.6288261270449695,11,0,-0.4346431750906188,10,0,0.626883389283545,9,0,0.4327004373291943,4,0,-0.3342279999000323,8,0,-0.23126414463669545,2,0,-0.26929597310232484,6,0,-0.12604407938341353,3,0,0.27971366161497074,7,0,0.13646176789605938,1,0,0.32381031138738653,5,0,0.2208464561240496
1680791238194667524,972162,1680791238194667524,,12,0,-0.6283862403785715,11,0,-0.4337641155390129,10,0,0.6262913570347447,9,0,0.4316692321951862,4,0,-0.33306022807418356,8,0,-0.22982412982488726,2,0,-0.2697741557726057,6,0,-0.12670670401300566,3,0,0.2794195493945351,7,0,0.13635209763493505,1,0,0.32341483445225416,5,0,0.22017873620295786
1680791238204670922,972163,1680791238204670922,,12,0,-0.6280782120527352,11,0,-0.4334868210897656,10,0,0.6259601730834837,9,0,0.43136878212051427,4,0,-0.3321183138894584,8,0,-0.22855439590064652,2,0,-0.27021651807673236,6,0,-0.12756921481670053,3,0,0.2795766740020326,7,0,0.1369293707420008,1,0,0.32275815796415813,5,0,0.21919423997534626
1680791238214670493,972164,1680791238214670493,,12,0,-0.6283826206079439,11,0,-0.4342397305948853,10,0,0.6255635244287125,9,0,0.4314206344156539,4,0,-0.33162116147779636,8,0,-0.22665418106870303,2,0,-0.2747294481916402,6,0,-0.13371371232710785,3,0,0.2844298618920033,7,0,0.14341412602747097,1,0,0.32192074777743324,5,0,0.2169537673683399
1680791238224669172,972165,1680791238224669172,,12,0,-0.6290352445152207,11,0,-0.43510060396863526,10,0,0.6246783102820637,9,0,0.43074366973547806,4,0,-0.33064063398799454,8,0,-0.22278780253588812,2,0,-0.2839912850375653,6,0,-0.1459904886036553,3,0,0.29410939884485926,7,0,0.15610860241094923,1,0,0.3205225201807006,5,0,0.21266968872859418
1680791238234669053,972166,1680791238234669053,,12,0,-0.6291640859920326,11,0,-0.4355132387846548,10,0,0.6241806929745642,9,0,0.4305298457671866,4,0,-0.329671239143109,8,0,-0.2203987196287822,2,0,-0.2880696066854016,6,0,-0.15167069101528557,3,0,0.29836222127201867,7,0,0.16196330560190264,1,0,0.3193786245564919,5,0,0.21010610504216515
1680791238244672601,972167,1680791238244672601,,12,0,-0.6287998963501831,11,0,-0.43560471544864665,10,0,0.6241367964911906,9,0,0.43094161558965416,4,0,-0.32953125195236643,8,0,-0.22082118694997896,2,0,-0.2862181489498506,6,0,-0.14952701835973867,3,0,0.29653500511188713,7,0,0.1598438745217752,1,0,0.3192143957903299,5,0,0.21050433078794242
1680791238254670411,972168,1680791238254670411,,12,0,-0.6271851345872819,11,0,-0.4345095596841172,10,0,0.6221875867331208,9,0,0.42951201182995613,4,0,-0.33172802639997045,8,0,-0.2240521798627626,2,0,-0.28183119880980645,6,0,-0.14478938566826632,3,0,0.2972508370690601,7,0,0.1602090239275199,1,0,0.3163083881407168,5,0,0.20863254160350903
1680791238264669247,972169,1680791238264669247,,12,0,-0.6241762230046302,11,0,-0.43203776834995034,10,0,0.6181778580037223,9,0,0.42603940334904244,4,0,-0.33581045176283847,8,0,-0.22939267279680878,2,0,-0.2752389174314973,6,0,-0.13804956798556176,3,0,0.30080120323113796,7,0,0.1636118537852024,1,0,0.3102481659631978,5,0,0.20383038699716813
1680791238274673659,972170,1680791238274673659,,12,0,-0.6227955591227711,11,0,-0.4311741681394236,10,0,0.6163991699670762,9,0,0.42477777898372865,4,0,-0.33735843804151466,8,0,-0.23157790023649202,2,0,-0.27221625359819046,6,0,-0.13502295019125518,3,0,0.3020205619817922,7,0,0.16482725857485694,1,0,0.3075541296579129,5,0,0.20177359185289026
1680791238284673329,972171,1680791238284673329,,12,0,-0.6230680566675741,11,0,-0.43187330461443557,10,0,0.6168871427744114,9,0,0.4256923907212729,4,0,-0.33653661113530337,8,0,-0.2308053902230313,2,0,-0.2727483397003995,6,0,-0.13562033088537875,3,0,0.30090512541704645,7,0,0.16377711660202574,1,0,0.30837982541865633,5,0,0.2026486045063843
1680791238294671445,972172,1680791238294671445,,12,0,-0.6221299675419,11,0,-0.4285197768669798,10,0,0.6169472516479938,9,0,0.4233370609730736,4,0,-0.33280138302039786,8,0,-0.22572691619550195,2,0,-0.2725062081551065,6,0,-0.13565735374537957,3,0,0.2980145012140565,7,0,0.1611656468043296,1,0,0.3072930899614478,5,0,0.20021862313655192
1680791238304670532,972173,1680791238304670532,,12,0,-0.6198430561466917,11,0,-0.4209522255805669,10,0,0.6164355610952852,9,0,0.4175447305291604,4,0,-0.32616189349812325,8,0,-0.21640177939434976,2,0,-0.27138873734621605,6,0,-0.13500571363549072,3,0,0.2932560652550037,7,0,0.15687304154427836,1,0,0.3042945655893356,5,0,0.19453445148556212
1680791238314670584,972174,1680791238314670584,,12,0,-0.6188045210242649,11,0,-0.4179155211658906,10,0,0.6161519769675449,9,0,0.4152629771091706,4,0,-0.3233904094463851,8,0,-0.21261594117132726,2,0,-0.27069212613422455,6,0,-0.1345153661497595,3,0,0.29111421683611094,7,0,0.1549374568516459,1,0,0.3029683187444987,5,0,0.19219385046944087
1680791238324675280,972175,1680791238324675280,,12,0,-0.6189959071375069,11,0,-0.41942062627111526,10,0,0.6160798498778126,9,0,0.416504569011421,4,0,-0.3241494315229199,8,0,-0.21381930922549203,2,0,-0.27070843053987925,6,0,-0.13470946788762267,3,0,0.2918805865769699,7,0,0.15588162392471333,1,0,0.30297727548582926,5,0,0.19264715318840137
1680791238334670527,972176,1680791238334670527,,12,0,-0.6189530251303729,11,0,-0.4201610662151514,10,0,0.6159476745659346,9,0,0.41715571565071324,4,0,-0.32390438094060797,8,0,-0.2135146874736241,2,0,-0.2709558496001276,6,0,-0.13541724049812584,3,0,0.2925069639039249,7,0,0.15696835480192314,1,0,0.30235326663681067,5,0,0.1919635731698268
1680791238344693987,972177,1680791238344693987,,12,0,-0.617220256568705,11,0,-0.4204560377540152,10,0,0.6132150089535999,9,0,0.4164507901389102,4,0,-0.3244585443999695,8,0,-0.21420262535441636,2,0,-0.2720686679472749,6,0,-0.13791982479535064,3,0,0.2963175976911057,7,0,0.16216875453918145,1,0,0.3002096146561387,5,0,0.18995369561058556
